interaction_id,customer_id,interaction_date,interaction_type,channel,agent_id,outcome,notes
1294,210,2023-04-16,meeting,email,10,answered,Synthetic interaction for CRM lab.
1295,210,2023-05-01,meeting,whatsapp,43,answered,Synthetic interaction for CRM lab.
1296,210,2023-05-16,chatbot,in_app,6,follow_up,Synthetic interaction for CRM lab.
1297,210,2023-05-31,email,email,24,answered,Synthetic interaction for CRM lab.
1298,210,2023-06-15,meeting,in_app,21,resolved,Synthetic interaction for CRM lab.
1299,210,2023-06-30,phone_call,sms,38,answered,Synthetic interaction for CRM lab.
1300,210,2023-07-15,meeting,email,14,follow_up,Synthetic interaction for CRM lab.
1301,212,2023-01-01,chatbot,sms,31,answered,Synthetic interaction for CRM lab.
1302,213,2023-01-01,whatsapp,phone,30,no_answer,Synthetic interaction for CRM lab.
1303,213,2023-01-16,phone_call,whatsapp,27,follow_up,Synthetic interaction for CRM lab.
1304,214,2023-01-01,whatsapp,phone,13,escalated,Synthetic interaction for CRM lab.
1305,214,2023-01-16,whatsapp,sms,49,resolved,Synthetic interaction for CRM lab.
1306,214,2023-01-31,meeting,sms,13,answered,Synthetic interaction for CRM lab.
1307,214,2023-02-15,meeting,whatsapp,46,escalated,Synthetic interaction for CRM lab.
1308,214,2023-03-02,whatsapp,whatsapp,36,follow_up,Synthetic interaction for CRM lab.
1309,214,2023-03-17,email,whatsapp,36,follow_up,Synthetic interaction for CRM lab.
1310,214,2023-04-01,chatbot,in_app,42,escalated,Synthetic interaction for CRM lab.
1311,215,2023-01-01,phone_call,in_app,6,escalated,Synthetic interaction for CRM lab.
1312,215,2023-01-16,chatbot,phone,23,resolved,Synthetic interaction for CRM lab.
1313,215,2023-01-31,whatsapp,email,4,follow_up,Synthetic interaction for CRM lab.
1314,215,2023-02-15,meeting,whatsapp,23,follow_up,Synthetic interaction for CRM lab.
1315,215,2023-03-02,meeting,phone,8,follow_up,Synthetic interaction for CRM lab.
1316,215,2023-03-17,email,whatsapp,32,escalated,Synthetic interaction for CRM lab.
1317,215,2023-04-01,meeting,sms,32,no_answer,Synthetic interaction for CRM lab.
1318,215,2023-04-16,whatsapp,phone,36,follow_up,Synthetic interaction for CRM lab.
1319,215,2023-05-01,whatsapp,in_app,13,answered,Synthetic interaction for CRM lab.
1320,215,2023-05-16,chatbot,whatsapp,8,answered,Synthetic interaction for CRM lab.
1321,215,2023-05-31,meeting,in_app,3,resolved,Synthetic interaction for CRM lab.
1322,215,2023-06-15,whatsapp,sms,47,follow_up,Synthetic interaction for CRM lab.
1323,215,2023-06-30,chatbot,in_app,41,resolved,Synthetic interaction for CRM lab.
1324,216,2023-01-01,phone_call,in_app,44,answered,Synthetic interaction for CRM lab.
1325,216,2023-01-16,email,phone,7,answered,Synthetic interaction for CRM lab.
1326,216,2023-01-31,whatsapp,in_app,9,answered,Synthetic interaction for CRM lab.
1327,216,2023-02-15,phone_call,whatsapp,24,answered,Synthetic interaction for CRM lab.
1328,216,2023-03-02,chatbot,in_app,31,answered,Synthetic interaction for CRM lab.
1329,216,2023-03-17,whatsapp,in_app,30,escalated,Synthetic interaction for CRM lab.
1330,216,2023-04-01,whatsapp,whatsapp,6,answered,Synthetic interaction for CRM lab.
1331,216,2023-04-16,meeting,phone,16,resolved,Synthetic interaction for CRM lab.
1332,216,2023-05-01,meeting,in_app,40,follow_up,Synthetic interaction for CRM lab.
1333,217,2023-01-01,phone_call,email,39,escalated,Synthetic interaction for CRM lab.
1334,217,2023-01-16,chatbot,in_app,9,resolved,Synthetic interaction for CRM lab.
1335,217,2023-01-31,chatbot,whatsapp,44,escalated,Synthetic interaction for CRM lab.
1336,217,2023-02-15,chatbot,email,14,no_answer,Synthetic interaction for CRM lab.
1337,217,2023-03-02,meeting,sms,40,answered,Synthetic interaction for CRM lab.
1338,217,2023-03-17,chatbot,in_app,27,answered,Synthetic interaction for CRM lab.
1339,217,2023-04-01,meeting,phone,4,escalated,Synthetic interaction for CRM lab.
1340,217,2023-04-16,email,email,41,follow_up,Synthetic interaction for CRM lab.
1341,217,2023-05-01,meeting,whatsapp,15,no_answer,Synthetic interaction for CRM lab.
1342,217,2023-05-16,chatbot,whatsapp,6,escalated,Synthetic interaction for CRM lab.
1343,217,2023-05-31,email,in_app,22,escalated,Synthetic interaction for CRM lab.
1344,217,2023-06-15,email,in_app,50,follow_up,Synthetic interaction for CRM lab.
1345,217,2023-06-30,phone_call,in_app,44,escalated,Synthetic interaction for CRM lab.
1346,218,2023-01-01,chatbot,phone,35,resolved,Synthetic interaction for CRM lab.
1347,218,2023-01-16,chatbot,in_app,12,escalated,Synthetic interaction for CRM lab.
1348,218,2023-01-31,chatbot,phone,42,answered,Synthetic interaction for CRM lab.
1349,218,2023-02-15,whatsapp,sms,21,escalated,Synthetic interaction for CRM lab.
1350,218,2023-03-02,email,in_app,35,answered,Synthetic interaction for CRM lab.
1351,218,2023-03-17,whatsapp,email,37,answered,Synthetic interaction for CRM lab.
1352,218,2023-04-01,phone_call,sms,14,resolved,Synthetic interaction for CRM lab.
1353,218,2023-04-16,chatbot,sms,34,resolved,Synthetic interaction for CRM lab.
1354,218,2023-05-01,email,sms,5,follow_up,Synthetic interaction for CRM lab.
1355,220,2023-01-01,meeting,sms,15,resolved,Synthetic interaction for CRM lab.
1356,220,2023-01-16,chatbot,sms,48,escalated,Synthetic interaction for CRM lab.
1357,220,2023-01-31,chatbot,whatsapp,49,escalated,Synthetic interaction for CRM lab.
1358,220,2023-02-15,phone_call,sms,16,no_answer,Synthetic interaction for CRM lab.
1359,220,2023-03-02,meeting,whatsapp,23,escalated,Synthetic interaction for CRM lab.
1360,220,2023-03-17,email,in_app,9,escalated,Synthetic interaction for CRM lab.
1361,220,2023-04-01,email,sms,43,follow_up,Synthetic interaction for CRM lab.
1362,220,2023-04-16,chatbot,phone,4,escalated,Synthetic interaction for CRM lab.
1363,222,2023-01-01,whatsapp,email,28,answered,Synthetic interaction for CRM lab.
1364,222,2023-01-16,meeting,phone,46,follow_up,Synthetic interaction for CRM lab.
1365,222,2023-01-31,phone_call,in_app,6,follow_up,Synthetic interaction for CRM lab.
1366,222,2023-02-15,chatbot,phone,44,escalated,Synthetic interaction for CRM lab.
1367,222,2023-03-02,email,sms,28,no_answer,Synthetic interaction for CRM lab.
1368,223,2023-01-01,whatsapp,whatsapp,9,resolved,Synthetic interaction for CRM lab.
1369,223,2023-01-16,email,email,23,no_answer,Synthetic interaction for CRM lab.
1370,224,2023-01-01,email,in_app,15,follow_up,Synthetic interaction for CRM lab.
1371,224,2023-01-16,whatsapp,sms,3,resolved,Synthetic interaction for CRM lab.
1372,224,2023-01-31,chatbot,whatsapp,45,follow_up,Synthetic interaction for CRM lab.
1373,224,2023-02-15,whatsapp,in_app,1,answered,Synthetic interaction for CRM lab.
1374,224,2023-03-02,email,email,3,no_answer,Synthetic interaction for CRM lab.
1375,224,2023-03-17,chatbot,phone,23,no_answer,Synthetic interaction for CRM lab.
1376,224,2023-04-01,meeting,email,22,follow_up,Synthetic interaction for CRM lab.
1377,224,2023-04-16,email,email,10,resolved,Synthetic interaction for CRM lab.
1378,224,2023-05-01,email,in_app,1,no_answer,Synthetic interaction for CRM lab.
1379,225,2023-01-01,whatsapp,sms,26,follow_up,Synthetic interaction for CRM lab.
1380,225,2023-01-16,chatbot,in_app,1,resolved,Synthetic interaction for CRM lab.
1381,225,2023-01-31,whatsapp,sms,3,follow_up,Synthetic interaction for CRM lab.
1382,225,2023-02-15,phone_call,sms,34,escalated,Synthetic interaction for CRM lab.
1383,225,2023-03-02,email,sms,26,follow_up,Synthetic interaction for CRM lab.
1384,225,2023-03-17,phone_call,in_app,33,escalated,Synthetic interaction for CRM lab.
1385,225,2023-04-01,whatsapp,whatsapp,3,follow_up,Synthetic interaction for CRM lab.
1386,225,2023-04-16,phone_call,whatsapp,15,follow_up,Synthetic interaction for CRM lab.
1387,225,2023-05-01,phone_call,whatsapp,24,escalated,Synthetic interaction for CRM lab.
1388,225,2023-05-16,chatbot,sms,13,answered,Synthetic interaction for CRM lab.
1389,226,2023-01-01,email,phone,37,answered,Synthetic interaction for CRM lab.
1390,226,2023-01-16,meeting,phone,12,escalated,Synthetic interaction for CRM lab.
1391,226,2023-01-31,whatsapp,sms,44,resolved,Synthetic interaction for CRM lab.
1392,226,2023-02-15,phone_call,phone,25,escalated,Synthetic interaction for CRM lab.
1393,226,2023-03-02,meeting,sms,26,no_answer,Synthetic interaction for CRM lab.
1394,226,2023-03-17,chatbot,phone,35,follow_up,Synthetic interaction for CRM lab.
1395,226,2023-04-01,whatsapp,whatsapp,8,no_answer,Synthetic interaction for CRM lab.
1396,226,2023-04-16,whatsapp,in_app,15,no_answer,Synthetic interaction for CRM lab.
1397,226,2023-05-01,whatsapp,sms,26,no_answer,Synthetic interaction for CRM lab.
1398,227,2023-01-01,phone_call,whatsapp,7,no_answer,Synthetic interaction for CRM lab.
1399,227,2023-01-16,whatsapp,sms,17,resolved,Synthetic interaction for CRM lab.
1400,227,2023-01-31,whatsapp,in_app,23,resolved,Synthetic interaction for CRM lab.
1401,227,2023-02-15,chatbot,in_app,43,follow_up,Synthetic interaction for CRM lab.
1402,228,2023-01-01,phone_call,sms,19,resolved,Synthetic interaction for CRM lab.
1403,229,2023-01-01,chatbot,phone,33,resolved,Synthetic interaction for CRM lab.
1404,229,2023-01-16,phone_call,email,12,no_answer,Synthetic interaction for CRM lab.
1405,229,2023-01-31,whatsapp,sms,10,answered,Synthetic interaction for CRM lab.
1406,229,2023-02-15,phone_call,whatsapp,7,resolved,Synthetic interaction for CRM lab.
1407,229,2023-03-02,meeting,sms,35,answered,Synthetic interaction for CRM lab.
1408,229,2023-03-17,meeting,email,10,answered,Synthetic interaction for CRM lab.
1409,230,2023-01-01,meeting,in_app,13,follow_up,Synthetic interaction for CRM lab.
1410,231,2023-01-01,whatsapp,in_app,34,resolved,Synthetic interaction for CRM lab.
1411,231,2023-01-16,meeting,phone,48,escalated,Synthetic interaction for CRM lab.
1412,231,2023-01-31,whatsapp,phone,19,answered,Synthetic interaction for CRM lab.
1413,231,2023-02-15,meeting,in_app,28,escalated,Synthetic interaction for CRM lab.
1414,231,2023-03-02,email,sms,17,escalated,Synthetic interaction for CRM lab.
1415,231,2023-03-17,phone_call,sms,33,resolved,Synthetic interaction for CRM lab.
1416,233,2023-01-01,meeting,whatsapp,49,resolved,Synthetic interaction for CRM lab.
1417,233,2023-01-16,phone_call,sms,11,escalated,Synthetic interaction for CRM lab.
1418,233,2023-01-31,whatsapp,phone,8,resolved,Synthetic interaction for CRM lab.
1419,233,2023-02-15,email,sms,2,answered,Synthetic interaction for CRM lab.
1420,233,2023-03-02,whatsapp,in_app,21,resolved,Synthetic interaction for CRM lab.
1421,233,2023-03-17,whatsapp,phone,12,answered,Synthetic interaction for CRM lab.
1422,233,2023-04-01,meeting,sms,3,escalated,Synthetic interaction for CRM lab.
1423,233,2023-04-16,whatsapp,email,47,follow_up,Synthetic interaction for CRM lab.
1424,233,2023-05-01,phone_call,sms,37,answered,Synthetic interaction for CRM lab.
1425,233,2023-05-16,meeting,whatsapp,10,follow_up,Synthetic interaction for CRM lab.
1426,233,2023-05-31,meeting,email,22,escalated,Synthetic interaction for CRM lab.
1427,233,2023-06-15,meeting,email,26,follow_up,Synthetic interaction for CRM lab.
1428,234,2023-01-01,chatbot,email,37,escalated,Synthetic interaction for CRM lab.
1429,234,2023-01-16,chatbot,email,17,escalated,Synthetic interaction for CRM lab.
1430,234,2023-01-31,whatsapp,sms,6,escalated,Synthetic interaction for CRM lab.
1431,234,2023-02-15,phone_call,in_app,9,resolved,Synthetic interaction for CRM lab.
1432,234,2023-03-02,phone_call,sms,26,escalated,Synthetic interaction for CRM lab.
1433,234,2023-03-17,chatbot,in_app,19,escalated,Synthetic interaction for CRM lab.
1434,235,2023-01-01,whatsapp,in_app,35,no_answer,Synthetic interaction for CRM lab.
1435,235,2023-01-16,chatbot,email,32,no_answer,Synthetic interaction for CRM lab.
1436,235,2023-01-31,meeting,sms,48,no_answer,Synthetic interaction for CRM lab.
1437,235,2023-02-15,meeting,phone,1,no_answer,Synthetic interaction for CRM lab.
1438,235,2023-03-02,chatbot,in_app,19,resolved,Synthetic interaction for CRM lab.
1439,235,2023-03-17,meeting,phone,46,resolved,Synthetic interaction for CRM lab.
1440,235,2023-04-01,chatbot,email,40,no_answer,Synthetic interaction for CRM lab.
1441,235,2023-04-16,meeting,in_app,7,follow_up,Synthetic interaction for CRM lab.
1442,235,2023-05-01,meeting,email,33,resolved,Synthetic interaction for CRM lab.
1443,235,2023-05-16,meeting,in_app,47,resolved,Synthetic interaction for CRM lab.
1444,236,2023-01-01,whatsapp,in_app,24,no_answer,Synthetic interaction for CRM lab.
1445,236,2023-01-16,whatsapp,in_app,6,answered,Synthetic interaction for CRM lab.
1446,236,2023-01-31,chatbot,whatsapp,12,follow_up,Synthetic interaction for CRM lab.
1447,236,2023-02-15,phone_call,in_app,39,escalated,Synthetic interaction for CRM lab.
1448,236,2023-03-02,chatbot,in_app,49,answered,Synthetic interaction for CRM lab.
1449,236,2023-03-17,meeting,in_app,34,resolved,Synthetic interaction for CRM lab.
1450,236,2023-04-01,chatbot,email,2,resolved,Synthetic interaction for CRM lab.
1451,237,2023-01-01,chatbot,whatsapp,42,no_answer,Synthetic interaction for CRM lab.
1452,237,2023-01-16,email,in_app,10,escalated,Synthetic interaction for CRM lab.
1453,239,2023-01-01,chatbot,email,9,resolved,Synthetic interaction for CRM lab.
1454,241,2023-01-01,chatbot,whatsapp,28,answered,Synthetic interaction for CRM lab.
1455,241,2023-01-16,whatsapp,phone,26,resolved,Synthetic interaction for CRM lab.
1456,241,2023-01-31,whatsapp,in_app,8,follow_up,Synthetic interaction for CRM lab.
1457,241,2023-02-15,meeting,in_app,29,no_answer,Synthetic interaction for CRM lab.
1458,241,2023-03-02,whatsapp,in_app,12,no_answer,Synthetic interaction for CRM lab.
1459,241,2023-03-17,chatbot,whatsapp,11,follow_up,Synthetic interaction for CRM lab.
1460,241,2023-04-01,phone_call,in_app,14,answered,Synthetic interaction for CRM lab.
1461,241,2023-04-16,chatbot,phone,25,answered,Synthetic interaction for CRM lab.
1462,241,2023-05-01,email,sms,38,resolved,Synthetic interaction for CRM lab.
1463,241,2023-05-16,email,sms,4,no_answer,Synthetic interaction for CRM lab.
1464,241,2023-05-31,whatsapp,sms,39,resolved,Synthetic interaction for CRM lab.
1465,241,2023-06-15,email,email,8,answered,Synthetic interaction for CRM lab.
1466,241,2023-06-30,chatbot,sms,2,escalated,Synthetic interaction for CRM lab.
1467,241,2023-07-15,whatsapp,sms,20,no_answer,Synthetic interaction for CRM lab.
1468,242,2023-01-01,whatsapp,in_app,8,resolved,Synthetic interaction for CRM lab.
1469,242,2023-01-16,email,phone,50,no_answer,Synthetic interaction for CRM lab.
1470,242,2023-01-31,phone_call,email,25,escalated,Synthetic interaction for CRM lab.
1471,243,2023-01-01,email,in_app,19,resolved,Synthetic interaction for CRM lab.
1472,243,2023-01-16,email,whatsapp,37,answered,Synthetic interaction for CRM lab.
1473,243,2023-01-31,email,whatsapp,49,no_answer,Synthetic interaction for CRM lab.
1474,243,2023-02-15,email,sms,43,resolved,Synthetic interaction for CRM lab.
1475,243,2023-03-02,chatbot,sms,39,no_answer,Synthetic interaction for CRM lab.
1476,243,2023-03-17,phone_call,sms,40,escalated,Synthetic interaction for CRM lab.
1477,243,2023-04-01,email,phone,44,resolved,Synthetic interaction for CRM lab.
1478,243,2023-04-16,meeting,email,35,escalated,Synthetic interaction for CRM lab.
1479,243,2023-05-01,whatsapp,in_app,31,escalated,Synthetic interaction for CRM lab.
1480,243,2023-05-16,meeting,phone,20,answered,Synthetic interaction for CRM lab.
1481,243,2023-05-31,chatbot,phone,7,escalated,Synthetic interaction for CRM lab.
1482,243,2023-06-15,chatbot,sms,34,no_answer,Synthetic interaction for CRM lab.
1483,244,2023-01-01,chatbot,phone,42,resolved,Synthetic interaction for CRM lab.
1484,244,2023-01-16,whatsapp,email,43,no_answer,Synthetic interaction for CRM lab.
1485,244,2023-01-31,chatbot,email,25,escalated,Synthetic interaction for CRM lab.
1486,244,2023-02-15,email,in_app,9,follow_up,Synthetic interaction for CRM lab.
1487,244,2023-03-02,email,sms,29,answered,Synthetic interaction for CRM lab.
1488,244,2023-03-17,chatbot,sms,33,answered,Synthetic interaction for CRM lab.
1489,245,2023-01-01,meeting,sms,22,escalated,Synthetic interaction for CRM lab.
1490,245,2023-01-16,meeting,in_app,43,answered,Synthetic interaction for CRM lab.
1491,245,2023-01-31,email,phone,11,resolved,Synthetic interaction for CRM lab.
1492,245,2023-02-15,meeting,whatsapp,44,no_answer,Synthetic interaction for CRM lab.
1493,245,2023-03-02,chatbot,email,35,answered,Synthetic interaction for CRM lab.
1494,245,2023-03-17,chatbot,whatsapp,4,resolved,Synthetic interaction for CRM lab.
1495,245,2023-04-01,meeting,in_app,21,escalated,Synthetic interaction for CRM lab.
1496,245,2023-04-16,email,in_app,32,escalated,Synthetic interaction for CRM lab.
1497,245,2023-05-01,phone_call,sms,49,answered,Synthetic interaction for CRM lab.
1498,245,2023-05-16,phone_call,email,48,answered,Synthetic interaction for CRM lab.
1499,245,2023-05-31,email,sms,9,follow_up,Synthetic interaction for CRM lab.
1500,245,2023-06-15,chatbot,email,38,answered,Synthetic interaction for CRM lab.
1501,246,2023-01-01,whatsapp,email,1,escalated,Synthetic interaction for CRM lab.
1502,246,2023-01-16,whatsapp,whatsapp,6,answered,Synthetic interaction for CRM lab.
1503,246,2023-01-31,whatsapp,phone,19,follow_up,Synthetic interaction for CRM lab.
1504,246,2023-02-15,meeting,sms,20,follow_up,Synthetic interaction for CRM lab.
1505,246,2023-03-02,phone_call,whatsapp,34,resolved,Synthetic interaction for CRM lab.
1506,246,2023-03-17,chatbot,phone,26,no_answer,Synthetic interaction for CRM lab.
1507,246,2023-04-01,whatsapp,email,20,no_answer,Synthetic interaction for CRM lab.
1508,246,2023-04-16,chatbot,phone,16,answered,Synthetic interaction for CRM lab.
1509,246,2023-05-01,chatbot,sms,10,answered,Synthetic interaction for CRM lab.
1510,247,2023-01-01,chatbot,phone,2,resolved,Synthetic interaction for CRM lab.
