session_id,user_id,visit_date,device,country,traffic_source,landing_page,session_duration,pages_viewed,engaged_session
1386,796,2023-03-30,tablet,Spain,paid_search,/products,147,2,1
1387,4037,2023-01-18,tablet,Mexico,organic,/products,591,3,1
1388,4689,2023-04-18,mobile,Spain,direct,/cart,144,6,1
1389,3112,2023-05-15,desktop,Colombia,organic,/home,807,4,1
1390,1325,2023-04-25,tablet,Mexico,referral,/products,552,2,1
1391,318,2023-02-23,mobile,Brazil,organic,/products,761,5,1
1392,2397,2023-03-08,mobile,Mexico,paid_search,/products,246,8,1
1393,2163,2023-04-03,desktop,Mexico,paid_search,/products,400,5,1
1394,2746,2023-05-18,desktop,Mexico,email,/cart,148,5,1
1395,1592,2023-02-28,mobile,Spain,organic,/products,224,6,1
1396,3112,2023-03-10,desktop,USA,direct,/home,176,9,1
1397,3931,2023-04-08,desktop,Colombia,referral,/blog,747,1,1
1398,1997,2023-01-08,tablet,Mexico,referral,/checkout,304,2,1
1399,1313,2023-02-24,desktop,Mexico,paid_search,/checkout,447,8,1
1400,1286,2023-05-14,mobile,Spain,email,/products,418,8,1
1401,4312,2023-05-09,desktop,Colombia,email,/cart,20,5,0
1402,2384,2023-02-25,tablet,Colombia,referral,/home,852,5,1
1403,3240,2023-04-14,desktop,Brazil,email,/contact,629,6,1
1404,2140,2023-04-24,tablet,Colombia,direct,/home,600,8,1
1405,1705,2023-03-29,desktop,Colombia,referral,/products,13,4,0
1406,363,2023-05-18,desktop,Mexico,paid_search,/cart,129,4,1
1407,2605,2023-04-18,mobile,USA,paid_social,/contact,50,1,1
1408,1717,2023-01-23,mobile,Mexico,direct,/checkout,739,10,1
1409,4452,2023-05-24,desktop,Spain,referral,/blog,278,11,1
1410,4287,2023-04-11,desktop,Colombia,organic,/products/category,432,1,1
1411,3739,2023-05-24,tablet,USA,paid_social,/products,218,7,1
1412,2470,2023-02-25,tablet,Mexico,direct,/products,811,5,1
1413,4796,2023-04-18,mobile,Brazil,paid_search,/products,838,5,1
1414,557,2023-04-05,desktop,Spain,email,/cart,638,1,1
1415,826,2023-01-06,desktop,Spain,direct,/contact,502,2,1
1416,2809,2023-01-30,tablet,Spain,organic,/contact,446,3,1
1417,4522,2023-05-09,desktop,Mexico,organic,/products/category,327,5,1
1418,2720,2023-02-20,desktop,USA,organic,/cart,864,2,1
1419,3509,2023-04-16,desktop,USA,referral,/products,847,11,1
1420,3742,2023-03-30,tablet,Colombia,paid_social,/products/category,590,7,1
1421,1575,2023-05-07,tablet,USA,referral,/home,88,6,1
1422,3999,2023-02-15,tablet,Brazil,email,/home,611,10,1
1423,2130,2023-05-01,desktop,Spain,direct,/blog,567,8,1
1424,2404,2023-05-29,tablet,Mexico,paid_social,/products/category,433,1,1
1425,3330,2023-04-09,mobile,Spain,direct,/products,436,8,1
1426,589,2023-06-15,mobile,Spain,paid_search,/cart,760,3,1
1427,2013,2023-03-10,tablet,Brazil,paid_search,/products,635,8,1
1428,1548,2023-03-04,tablet,Spain,direct,/products/category,86,6,1
1429,295,2023-02-19,desktop,Spain,paid_social,/blog,16,3,0
1430,1986,2023-01-12,tablet,Brazil,organic,/contact,211,2,1
1431,3118,2023-03-10,tablet,Brazil,paid_social,/products,358,5,1
1432,1691,2023-03-14,mobile,USA,referral,/contact,49,1,1
1433,1137,2023-02-13,mobile,Spain,paid_social,/products,608,3,1
1434,2065,2023-02-21,mobile,Colombia,direct,/home,451,4,1
1435,4456,2023-01-09,mobile,Colombia,paid_social,/checkout,196,6,1
1436,4796,2023-04-28,tablet,Colombia,paid_search,/cart,688,8,1
1437,4544,2023-01-10,mobile,Brazil,direct,/blog,787,10,1
1438,4771,2023-02-15,desktop,Spain,referral,/products,384,8,1
1439,1008,2023-04-13,desktop,USA,direct,/home,743,6,1
1440,2515,2023-02-06,tablet,Spain,direct,/checkout,405,4,1
1441,3527,2023-02-21,desktop,Colombia,paid_social,/home,591,8,1
1442,4682,2023-04-09,mobile,Mexico,email,/products,321,10,1
1443,1248,2023-03-22,mobile,Colombia,referral,/cart,417,1,1
1444,3903,2023-01-13,desktop,Brazil,referral,/checkout,760,4,1
1445,1436,2023-05-14,tablet,Spain,organic,/products,93,2,1
1446,572,2023-04-11,mobile,Brazil,referral,/products/category,8,10,0
1447,2383,2023-05-08,mobile,USA,organic,/blog,558,9,1
1448,1246,2023-02-17,desktop,Spain,paid_search,/blog,218,5,1
1449,2085,2023-06-09,tablet,Spain,direct,/products,156,6,1
1450,278,2023-01-11,tablet,Spain,organic,/home,23,10,0
1451,1888,2023-03-22,desktop,Mexico,paid_social,/products,45,3,0
1452,4580,2023-01-05,mobile,Spain,referral,/products/category,607,8,1
1453,1266,2023-01-06,desktop,Mexico,paid_social,/blog,727,4,1
1454,4827,2023-04-27,desktop,Spain,paid_social,/products/category,499,8,1
1455,1041,2023-05-29,desktop,Colombia,referral,/products,365,4,1
1456,918,2023-02-11,mobile,USA,paid_search,/contact,145,3,1
1457,886,2023-03-22,mobile,Spain,direct,/products/category,70,3,1
1458,2753,2023-06-04,desktop,Brazil,organic,/home,863,11,1
1459,22,2023-01-03,tablet,Colombia,direct,/products/category,68,3,1
1460,4570,2023-03-01,desktop,Brazil,direct,/blog,460,3,1
1461,3192,2023-04-03,mobile,Brazil,paid_social,/products/category,144,11,1
1462,2354,2023-02-18,tablet,Mexico,organic,/contact,545,5,1
1463,4800,2023-02-03,tablet,USA,paid_search,/contact,417,8,1
1464,687,2023-02-06,mobile,Brazil,direct,/cart,218,4,1
1465,285,2023-02-11,mobile,Colombia,referral,/home,290,11,1
1466,4812,2023-01-01,desktop,USA,email,/blog,589,9,1
1467,3748,2023-05-12,mobile,Colombia,paid_social,/products/category,713,6,1
1468,763,2023-04-13,tablet,Brazil,email,/blog,898,4,1
1469,2429,2023-05-22,desktop,USA,paid_search,/products,616,4,1
1470,2508,2023-04-20,desktop,Spain,paid_search,/products/category,17,10,0
1471,29,2023-05-26,tablet,Brazil,paid_search,/checkout,883,4,1
1472,907,2023-02-03,mobile,Brazil,paid_search,/checkout,134,4,1
1473,3105,2023-01-01,desktop,Mexico,organic,/blog,549,2,1
1474,4000,2023-02-22,tablet,Colombia,email,/home,776,6,1
1475,2995,2023-01-22,tablet,Spain,paid_social,/checkout,444,1,1
1476,2507,2023-05-30,tablet,USA,email,/contact,590,11,1
1477,4666,2023-06-27,mobile,Brazil,organic,/checkout,445,10,1
1478,3610,2023-01-16,mobile,Brazil,direct,/products/category,869,3,1
1479,3554,2023-06-05,mobile,Spain,paid_search,/home,262,5,1
1480,1454,2023-04-29,mobile,Brazil,direct,/cart,129,6,1
1481,4834,2023-03-27,tablet,Colombia,paid_search,/products/category,707,8,1
1482,3357,2023-02-11,desktop,USA,paid_social,/cart,784,4,1
1483,516,2023-03-12,tablet,Spain,paid_search,/products,148,4,1
1484,39,2023-04-27,desktop,Spain,paid_search,/blog,64,1,1
1485,3343,2023-06-12,desktop,Mexico,referral,/contact,231,11,1
1486,887,2023-01-20,desktop,USA,direct,/checkout,444,10,1
1487,2845,2023-04-18,mobile,Spain,referral,/products/category,845,8,1
1488,2205,2023-05-10,tablet,Brazil,direct,/home,135,2,1
1489,1099,2023-01-07,desktop,USA,direct,/checkout,736,6,1
1490,1824,2023-06-26,tablet,Colombia,organic,/products,184,9,1
1491,3202,2023-01-09,mobile,Spain,paid_search,/blog,532,6,1
1492,3156,2023-01-27,desktop,Colombia,direct,/checkout,492,1,1
1493,3094,2023-05-10,mobile,Spain,organic,/contact,727,5,1
1494,3531,2023-03-26,mobile,Brazil,referral,/contact,463,11,1
1495,3779,2023-03-01,tablet,Mexico,referral,/checkout,234,8,1
1496,2897,2023-04-22,desktop,Brazil,paid_social,/cart,178,1,1
1497,3454,2023-03-27,mobile,Colombia,paid_social,/contact,291,1,1
1498,3512,2023-06-26,tablet,USA,paid_search,/products,5,10,0
1499,989,2023-05-10,desktop,Colombia,direct,/home,443,2,1
1500,4117,2023-05-25,desktop,Mexico,paid_search,/contact,546,9,1
1501,4965,2023-03-24,mobile,Spain,paid_search,/checkout,532,5,1
1502,4027,2023-04-14,mobile,Spain,paid_search,/checkout,72,4,1
1503,4180,2023-03-29,mobile,Colombia,organic,/blog,92,4,1
1504,1683,2023-01-20,mobile,USA,paid_search,/contact,172,5,1
1505,4666,2023-05-06,desktop,Spain,referral,/home,603,1,1
1506,3964,2023-04-08,mobile,Spain,paid_social,/home,21,4,0
1507,934,2023-06-09,mobile,Mexico,direct,/contact,615,3,1
1508,3599,2023-02-20,mobile,Mexico,email,/products/category,380,6,1
1509,3234,2023-03-29,desktop,USA,email,/products/category,798,11,1
1510,1981,2023-06-19,tablet,Spain,email,/contact,807,10,1
1511,1856,2023-03-04,tablet,Brazil,direct,/checkout,467,7,1
1512,3057,2023-03-30,desktop,Colombia,paid_search,/products/category,403,1,1
1513,793,2023-05-11,tablet,Spain,referral,/checkout,415,1,1
1514,792,2023-03-30,desktop,Colombia,direct,/home,332,2,1
1515,1810,2023-04-02,mobile,Spain,direct,/products/category,249,11,1
1516,2256,2023-03-17,tablet,Mexico,referral,/blog,659,10,1
1517,3611,2023-01-26,desktop,USA,organic,/products,121,5,1
1518,1608,2023-06-25,desktop,Brazil,referral,/products,460,9,1
1519,985,2023-04-18,mobile,Mexico,direct,/home,264,4,1
1520,3677,2023-01-08,desktop,USA,organic,/checkout,453,4,1
1521,3381,2023-05-13,tablet,Mexico,paid_social,/products,285,9,1
1522,520,2023-05-19,mobile,Colombia,organic,/products/category,487,10,1
1523,591,2023-02-11,desktop,Spain,email,/cart,140,1,1
1524,1051,2023-04-29,mobile,Mexico,organic,/checkout,437,3,1
1525,3634,2023-06-18,desktop,USA,paid_social,/products/category,405,10,1
1526,4445,2023-04-18,tablet,Spain,direct,/checkout,32,7,0
1527,960,2023-05-27,tablet,Colombia,email,/blog,896,6,1
1528,693,2023-06-25,mobile,Colombia,organic,/blog,879,5,1
1529,3900,2023-06-30,desktop,Brazil,referral,/products/category,522,7,1
1530,4474,2023-04-30,mobile,Spain,paid_search,/contact,827,2,1
1531,2947,2023-06-09,mobile,Colombia,referral,/home,71,2,1
1532,527,2023-02-15,tablet,Mexico,direct,/home,184,7,1
1533,3225,2023-04-02,mobile,Colombia,email,/home,717,8,1
1534,2254,2023-06-13,desktop,Colombia,email,/home,44,2,0
1535,3345,2023-05-26,tablet,Colombia,organic,/products/category,600,11,1
1536,3966,2023-03-15,desktop,Brazil,direct,/products,660,1,1
1537,1876,2023-04-06,mobile,USA,direct,/products/category,78,11,1
1538,1764,2023-01-18,tablet,Colombia,paid_search,/products/category,82,5,1
1539,521,2023-05-20,desktop,USA,paid_search,/cart,891,1,1
1540,1017,2023-04-25,desktop,Spain,email,/cart,19,10,0
1541,117,2023-03-13,mobile,USA,referral,/blog,685,11,1
1542,2434,2023-02-15,desktop,Spain,email,/contact,862,10,1
1543,584,2023-02-07,mobile,Brazil,paid_social,/products/category,526,9,1
1544,395,2023-05-10,mobile,Spain,email,/home,832,5,1
1545,3789,2023-01-09,mobile,Spain,paid_search,/contact,400,8,1
1546,2769,2023-04-18,mobile,Mexico,organic,/cart,297,4,1
1547,4168,2023-05-13,tablet,Brazil,paid_social,/cart,772,1,1
1548,3861,2023-04-08,desktop,Colombia,email,/contact,274,9,1
1549,274,2023-01-19,desktop,Brazil,paid_search,/contact,413,11,1
1550,2014,2023-03-12,tablet,Mexico,referral,/contact,738,4,1
1551,4434,2023-02-08,mobile,Spain,paid_social,/products/category,441,11,1
1552,1390,2023-02-11,mobile,Brazil,organic,/checkout,162,3,1
1553,3567,2023-05-25,mobile,Mexico,organic,/cart,871,2,1
1554,4703,2023-03-31,mobile,Colombia,referral,/home,227,1,1
1555,166,2023-06-23,tablet,Spain,paid_search,/blog,618,9,1
1556,1568,2023-04-17,desktop,Brazil,direct,/contact,896,1,1
1557,729,2023-05-28,mobile,Brazil,referral,/products/category,503,4,1
1558,2044,2023-05-16,mobile,Spain,paid_search,/checkout,662,2,1
1559,4198,2023-04-06,mobile,Brazil,paid_search,/products,386,8,1
1560,3497,2023-05-27,desktop,Spain,paid_search,/contact,843,5,1
1561,779,2023-02-01,desktop,Mexico,direct,/home,455,11,1
1562,214,2023-05-06,tablet,Spain,email,/home,9,3,0
1563,3763,2023-05-27,desktop,Colombia,email,/products/category,93,4,1
1564,1577,2023-01-24,desktop,Spain,organic,/contact,788,3,1
1565,2449,2023-01-24,mobile,Brazil,email,/products,211,10,1
1566,2937,2023-04-30,desktop,Spain,paid_search,/home,856,2,1
1567,3118,2023-01-18,mobile,Spain,referral,/home,45,6,0
1568,592,2023-05-20,tablet,Spain,email,/contact,704,6,1
1569,2721,2023-02-10,mobile,Colombia,direct,/products/category,90,3,1
1570,714,2023-03-28,tablet,Colombia,referral,/home,423,5,1
1571,936,2023-06-25,desktop,Brazil,email,/blog,287,9,1
1572,4338,2023-03-23,tablet,Brazil,paid_search,/checkout,272,10,1
1573,2,2023-05-24,mobile,Spain,email,/products,421,1,1
1574,2849,2023-05-31,desktop,USA,referral,/cart,156,7,1
1575,4045,2023-06-16,desktop,Mexico,organic,/cart,158,1,1
1576,1950,2023-02-02,mobile,Spain,email,/products,376,6,1
1577,918,2023-01-24,desktop,Mexico,organic,/blog,358,5,1
1578,3175,2023-03-02,mobile,Colombia,paid_social,/checkout,480,4,1
1579,2242,2023-02-24,tablet,Brazil,direct,/products/category,280,3,1
1580,90,2023-03-25,tablet,USA,organic,/products/category,716,10,1
1581,1710,2023-06-17,desktop,Brazil,referral,/cart,182,4,1
1582,2170,2023-04-29,mobile,Colombia,paid_social,/home,122,11,1
1583,4239,2023-03-13,mobile,Spain,paid_social,/products,724,1,1
1584,3042,2023-03-15,tablet,Colombia,paid_search,/checkout,678,5,1
1585,106,2023-05-09,mobile,USA,paid_social,/products/category,636,9,1
1586,887,2023-03-26,desktop,Spain,direct,/products,612,6,1
1587,428,2023-06-02,desktop,Spain,direct,/home,244,10,1
1588,1896,2023-04-06,tablet,USA,direct,/cart,290,10,1
1589,317,2023-02-22,mobile,Brazil,direct,/home,487,4,1
1590,635,2023-06-23,desktop,Spain,paid_search,/checkout,660,5,1
1591,1926,2023-04-20,desktop,Brazil,email,/blog,692,1,1
1592,2057,2023-03-01,desktop,Mexico,referral,/blog,397,4,1
1593,3145,2023-02-20,mobile,USA,referral,/cart,698,4,1
1594,2271,2023-05-01,tablet,Mexico,organic,/home,675,9,1
1595,1440,2023-03-14,tablet,Spain,paid_search,/contact,407,5,1
1596,553,2023-06-25,desktop,USA,referral,/contact,166,3,1
1597,716,2023-06-17,tablet,Spain,paid_search,/blog,578,10,1
1598,3912,2023-01-07,desktop,USA,organic,/contact,724,8,1
1599,1714,2023-03-16,desktop,Brazil,referral,/checkout,604,10,1
1600,3390,2023-01-19,mobile,Colombia,organic,/blog,148,10,1
1601,1108,2023-05-23,desktop,Colombia,email,/checkout,339,7,1
1602,4207,2023-03-11,desktop,USA,email,/checkout,35,8,0
1603,251,2023-02-25,mobile,Mexico,direct,/products,184,4,1
1604,2431,2023-05-18,mobile,USA,referral,/checkout,828,7,1
1605,2055,2023-06-23,tablet,Brazil,email,/products/category,715,11,1
1606,459,2023-03-21,mobile,Mexico,email,/checkout,816,4,1
1607,208,2023-04-19,desktop,USA,organic,/home,403,9,1
1608,900,2023-02-04,mobile,USA,paid_social,/products/category,454,5,1
1609,3462,2023-03-13,mobile,Spain,direct,/cart,643,5,1
1610,3386,2023-04-02,tablet,Brazil,direct,/blog,747,4,1
1611,22,2023-01-03,mobile,Brazil,paid_search,/blog,632,5,1
1612,410,2023-03-07,desktop,Colombia,email,/products/category,474,1,1
1613,895,2023-06-30,desktop,Spain,email,/home,796,11,1
1614,515,2023-02-21,desktop,Mexico,organic,/contact,833,1,1
1615,4905,2023-04-03,mobile,Colombia,email,/blog,258,9,1
1616,4970,2023-06-30,mobile,Brazil,paid_search,/blog,400,2,1
1617,4110,2023-02-16,desktop,USA,organic,/cart,120,8,1
1618,2135,2023-01-03,mobile,Spain,direct,/home,631,11,1
1619,3596,2023-05-23,tablet,Brazil,email,/contact,658,2,1
1620,2957,2023-03-25,tablet,Brazil,email,/home,294,9,1
1621,1561,2023-02-03,tablet,Spain,paid_search,/products,242,2,1
1622,1267,2023-02-19,tablet,Brazil,referral,/products,280,1,1
1623,2170,2023-02-02,desktop,Colombia,paid_search,/home,835,8,1
1624,3639,2023-03-14,mobile,Spain,organic,/checkout,82,3,1
1625,750,2023-01-03,tablet,Brazil,direct,/products,342,7,1
1626,3428,2023-01-02,desktop,Brazil,referral,/contact,39,5,0
1627,4781,2023-05-12,tablet,Spain,referral,/blog,67,7,1
1628,1928,2023-01-16,mobile,USA,paid_search,/home,853,8,1
1629,3805,2023-02-02,tablet,Mexico,paid_search,/products/category,692,3,1
1630,3703,2023-01-09,tablet,Spain,direct,/home,177,5,1
1631,2357,2023-02-26,tablet,USA,paid_social,/home,731,5,1
1632,4791,2023-02-09,tablet,Brazil,organic,/cart,730,7,1
1633,2336,2023-02-21,mobile,Colombia,referral,/contact,35,11,0
1634,307,2023-01-16,desktop,Brazil,paid_social,/products,545,2,1
1635,3666,2023-05-16,tablet,Brazil,direct,/cart,285,8,1
1636,1990,2023-03-28,desktop,USA,referral,/checkout,228,7,1
1637,662,2023-03-01,mobile,Spain,referral,/home,227,10,1
1638,4645,2023-06-13,mobile,Mexico,email,/products,266,7,1
1639,312,2023-01-03,tablet,Mexico,referral,/products,553,5,1
1640,2921,2023-01-15,desktop,Spain,organic,/contact,149,8,1
1641,1083,2023-04-12,tablet,Spain,direct,/blog,291,1,1
1642,2972,2023-01-23,mobile,Colombia,direct,/products,62,7,1
1643,755,2023-05-11,tablet,Spain,referral,/home,409,11,1
1644,4131,2023-06-07,tablet,Colombia,organic,/home,134,9,1
1645,4541,2023-06-22,desktop,Spain,paid_social,/blog,267,8,1
1646,353,2023-01-17,mobile,Colombia,email,/products/category,351,4,1
1647,903,2023-04-24,tablet,Spain,paid_social,/cart,154,8,1
1648,3889,2023-02-27,tablet,Spain,paid_search,/cart,8,8,0
1649,159,2023-04-20,tablet,Mexico,paid_social,/contact,503,1,1
1650,1978,2023-05-15,desktop,Brazil,paid_search,/home,305,1,1
1651,957,2023-06-16,mobile,Brazil,organic,/contact,601,11,1
1652,2072,2023-03-19,tablet,Colombia,referral,/contact,103,9,1
1653,404,2023-05-23,tablet,USA,paid_search,/checkout,717,1,1
1654,4612,2023-02-13,tablet,Mexico,direct,/blog,96,10,1
1655,2780,2023-01-12,mobile,Spain,referral,/products,506,3,1
1656,1388,2023-01-08,desktop,Mexico,referral,/home,654,3,1
1657,3454,2023-03-21,desktop,USA,referral,/home,374,4,1
1658,956,2023-02-10,tablet,Mexico,paid_search,/home,731,3,1
1659,1713,2023-06-11,tablet,USA,direct,/products,668,3,1
1660,4704,2023-02-15,desktop,USA,direct,/contact,317,5,1
1661,1274,2023-01-29,desktop,USA,paid_social,/products,500,5,1
1662,3812,2023-01-16,desktop,USA,referral,/blog,648,8,1
1663,2626,2023-05-13,tablet,USA,referral,/home,341,7,1
1664,2383,2023-01-05,tablet,Spain,email,/products/category,180,9,1
1665,1442,2023-01-30,desktop,Mexico,referral,/cart,220,5,1
1666,2980,2023-04-27,desktop,Brazil,paid_social,/blog,62,4,1
1667,1798,2023-06-27,mobile,Brazil,paid_social,/products/category,389,4,1
1668,4391,2023-01-05,tablet,Spain,direct,/products/category,361,2,1
1669,4010,2023-05-21,mobile,Colombia,email,/home,198,9,1
1670,4851,2023-02-18,desktop,USA,direct,/contact,812,7,1
1671,1395,2023-03-30,tablet,Mexico,referral,/products,564,11,1
1672,4282,2023-02-19,tablet,USA,email,/cart,185,2,1
1673,1270,2023-01-14,mobile,USA,paid_search,/products/category,266,10,1
1674,4733,2023-04-18,mobile,Brazil,direct,/checkout,763,8,1
1675,3715,2023-02-15,mobile,USA,paid_social,/products,66,2,1
1676,530,2023-03-23,mobile,Mexico,direct,/contact,40,2,0
1677,3624,2023-05-06,tablet,Mexico,organic,/blog,793,4,1
1678,2959,2023-03-25,desktop,Brazil,organic,/products,669,7,1
1679,2915,2023-02-03,desktop,Spain,organic,/cart,570,10,1
1680,4890,2023-03-12,desktop,Brazil,paid_social,/cart,460,9,1
1681,3592,2023-06-24,mobile,Brazil,paid_social,/cart,632,5,1
1682,2148,2023-03-01,desktop,USA,organic,/home,543,3,1
1683,4574,2023-03-15,mobile,Colombia,referral,/products,82,6,1
1684,3370,2023-03-22,mobile,Spain,paid_social,/home,648,9,1
1685,940,2023-05-19,desktop,Spain,referral,/home,114,2,1
1686,526,2023-04-08,desktop,Spain,paid_social,/contact,780,7,1
1687,2,2023-04-01,desktop,USA,paid_social,/home,471,10,1
1688,375,2023-04-05,tablet,Brazil,organic,/contact,223,11,1
1689,2341,2023-06-27,mobile,USA,paid_search,/products,642,10,1
1690,4006,2023-05-12,tablet,Mexico,referral,/blog,809,4,1
1691,3053,2023-06-18,desktop,Colombia,referral,/checkout,647,6,1
1692,4649,2023-03-01,tablet,Colombia,paid_search,/products/category,693,4,1
1693,2366,2023-04-23,tablet,USA,email,/products,800,2,1
1694,1526,2023-03-22,desktop,Brazil,direct,/contact,471,5,1
1695,4477,2023-03-25,desktop,Spain,paid_search,/products,618,3,1
1696,1647,2023-01-25,mobile,Mexico,email,/cart,479,10,1
1697,14,2023-02-02,mobile,Mexico,paid_search,/products/category,634,3,1
1698,4600,2023-01-19,tablet,Colombia,organic,/cart,731,10,1
1699,2279,2023-02-26,desktop,Brazil,email,/checkout,855,3,1
1700,3156,2023-01-15,mobile,Spain,organic,/blog,317,2,1
1701,130,2023-02-10,mobile,Colombia,organic,/home,145,4,1
1702,3815,2023-03-01,tablet,Brazil,email,/cart,254,7,1
1703,4934,2023-04-19,tablet,Spain,referral,/checkout,685,2,1
1704,3217,2023-04-06,tablet,USA,referral,/products/category,118,4,1
1705,2939,2023-01-22,desktop,Brazil,email,/home,626,5,1
1706,3929,2023-06-20,mobile,Mexico,paid_search,/checkout,844,10,1
1707,2041,2023-06-09,mobile,Brazil,paid_search,/cart,161,3,1
1708,28,2023-05-21,mobile,Brazil,direct,/checkout,310,5,1
1709,2114,2023-06-15,tablet,Brazil,paid_search,/checkout,566,5,1
1710,1253,2023-01-26,desktop,Spain,referral,/contact,819,2,1
1711,4357,2023-05-13,tablet,Spain,email,/contact,842,1,1
1712,2047,2023-05-05,tablet,USA,paid_search,/home,60,2,1
1713,4556,2023-06-26,desktop,USA,email,/products,149,5,1
1714,4024,2023-04-07,desktop,Spain,direct,/checkout,33,8,0
1715,4397,2023-05-13,tablet,Spain,email,/home,60,1,1
1716,3375,2023-03-12,desktop,Colombia,direct,/blog,236,6,1
1717,3467,2023-06-25,tablet,Brazil,direct,/blog,56,3,1
1718,3082,2023-01-18,mobile,Brazil,direct,/home,890,5,1
1719,3779,2023-04-05,desktop,Mexico,organic,/products/category,518,10,1
1720,630,2023-05-14,mobile,Spain,referral,/products/category,293,11,1
1721,270,2023-03-07,desktop,Spain,paid_social,/products,191,1,1
